300
    2.750000000 	     8.897114317 	     7.250000000 	     8.897114317 	     0.000115537
    2.668878458 	     8.849139171 	     7.331121542 	     8.849139171 	     0.000116032
    2.588779423 	     8.799475665 	     7.411220577 	     8.799475665 	     0.000116539
    2.509738028 	     8.748145583 	     7.490261972 	     8.748145583 	     0.000117058
    2.431788945 	     8.695171441 	     7.568211055 	     8.695171441 	     0.000117589
    2.354966365 	     8.640576475 	     7.645033635 	     8.640576475 	     0.000118133
    2.279303983 	     8.584384631 	     7.720696017 	     8.584384631 	     0.000118689
    2.204834989 	     8.526620558 	     7.795165011 	     8.526620558 	     0.000119258
    2.131592046 	     8.467309592 	     7.868407954 	     8.467309592 	     0.000119841
    2.059607282 	     8.406477750 	     7.940392718 	     8.406477750 	     0.000120436
    1.988912271 	     8.344151715 	     8.011087729 	     8.344151715 	     0.000121045
    1.919538023 	     8.280358823 	     8.080461977 	     8.280358823 	     0.000121667
    1.851514968 	     8.215127058 	     8.148485032 	     8.215127058 	     0.000122303
    1.784872942 	     8.148485032 	     8.215127058 	     8.148485032 	     0.000122952
    1.719641177 	     8.080461977 	     8.280358823 	     8.080461977 	     0.000123615
    1.655848285 	     8.011087729 	     8.344151715 	     8.011087729 	     0.000124292
    1.593522250 	     7.940392718 	     8.406477750 	     7.940392718 	     0.000124983
    1.532690408 	     7.868407954 	     8.467309592 	     7.868407954 	     0.000125687
    1.473379442 	     7.795165011 	     8.526620558 	     7.795165011 	     0.000126405
    1.415615369 	     7.720696017 	     8.584384631 	     7.720696017 	     0.000127137
    1.359423525 	     7.645033635 	     8.640576475 	     7.645033635 	     0.000127883
    1.304828559 	     7.568211055 	     8.695171441 	     7.568211055 	     0.000128641
    1.251854417 	     7.490261972 	     8.748145583 	     7.490261972 	     0.000129413
    1.200524335 	     7.411220577 	     8.799475665 	     7.411220577 	     0.000130198
    1.150860829 	     7.331121542 	     8.849139171 	     7.331121542 	     0.000130995
    1.102885683 	     7.250000000 	     8.897114317 	     7.250000000 	     0.000131805
    1.056619940 	     7.167891533 	     8.943380060 	     7.167891533 	     0.000132626
    1.012083893 	     7.084832158 	     8.987916107 	     7.084832158 	     0.000133458
    0.969297079 	     7.000858306 	     9.030702921 	     7.000858306 	     0.000134301
    0.928278264 	     6.916006812 	     9.071721736 	     6.916006812 	     0.000135153
    0.889045441 	     6.830314894 	     9.110954559 	     6.830314894 	     0.000136015
    0.851615818 	     6.743820139 	     9.148384182 	     6.743820139 	     0.000136885
    0.816005814 	     6.656560487 	     9.183994186 	     6.656560487 	     0.000137763
    0.782231047 	     6.568574213 	     9.217768953 	     6.568574213 	     0.000138646
    0.750306334 	     6.479899910 	     9.249693666 	     6.479899910 	     0.000139535
    0.720245677 	     6.390576475 	     9.279754323 	     6.390576475 	     0.000140428
    0.692062261 	     6.300643086 	     9.307937739 	     6.300643086 	     0.000141322
    0.665768449 	     6.210139193 	     9.334231551 	     6.210139193 	     0.000142218
    0.641375775 	     6.119104492 	     9.358624225 	     6.119104492 	     0.000143113
    0.618894937 	     6.027578915 	     9.381105063 	     6.027578915 	     0.000144006
    0.598335797 	     5.935602609 	     9.401664203 	     5.935602609 	     0.000144895
    0.579707372 	     5.843215916 	     9.420292628 	     5.843215916 	     0.000145777
    0.563017833 	     5.750459360 	     9.436982167 	     5.750459360 	     0.000146651
    0.548274502 	     5.657373629 	     9.451725498 	     5.657373629 	     0.000147514
    0.535483844 	     5.563999551 	     9.464516156 	     5.563999551 	     0.000148365
    0.524651471 	     5.470378085 	     9.475348529 	     5.470378085 	     0.000149200
    0.515782133 	     5.376550295 	     9.484217867 	     5.376550295 	     0.000150018
    0.508879722 	     5.282557338 	     9.491120278 	     5.282557338 	     0.000150816
    0.503947265 	     5.188440442 	     9.496052735 	     5.188440442 	     0.000151590
    0.500986924 	     5.094240889 	     9.499013076 	     5.094240889 	     0.000152340
    0.500000000 	     5.000000000 	     9.500000000 	     5.000000000 	     0.000153061
    0.500986924 	     4.905759111 	     9.499013076 	     4.905759111 	     0.000153751
    0.503947265 	     4.811559558 	     9.496052735 	     4.811559558 	     0.000154407
    0.508879722 	     4.717442662 	     9.491120278 	     4.717442662 	     0.000155027
    0.515782133 	     4.623449705 	     9.484217867 	     4.623449705 	     0.000155608
    0.524651471 	     4.529621915 	     9.475348529 	     4.529621915 	     0.000156147
    0.535483844 	     4.436000449 	     9.464516156 	     4.436000449 	     0.000156642
    0.548274502 	     4.342626371 	     9.451725498 	     4.342626371 	     0.000157090
    0.563017833 	     4.249540640 	     9.436982167 	     4.249540640 	     0.000157490
    0.579707372 	     4.156784084 	     9.420292628 	     4.156784084 	     0.000157839
    0.598335797 	     4.064397391 	     9.401664203 	     4.064397391 	     0.000158135
    0.618894937 	     3.972421085 	     9.381105063 	     3.972421085 	     0.000158377
    0.641375775 	     3.880895508 	     9.358624225 	     3.880895508 	     0.000158563
    0.665768449 	     3.789860807 	     9.334231551 	     3.789860807 	     0.000158692
    0.692062261 	     3.699356914 	     9.307937739 	     3.699356914 	     0.000158763
    0.720245677 	     3.609423525 	     9.279754323 	     3.609423525 	     0.000158775
    0.750306334 	     3.520100090 	     9.249693666 	     3.520100090 	     0.000158728
    0.782231047 	     3.431425787 	     9.217768953 	     3.431425787 	     0.000158623
    0.816005814 	     3.343439513 	     9.183994186 	     3.343439513 	     0.000158459
    0.851615818 	     3.256179861 	     9.148384182 	     3.256179861 	     0.000158236
    0.889045441 	     3.169685106 	     9.110954559 	     3.169685106 	     0.000157957
    0.928278264 	     3.083993188 	     9.071721736 	     3.083993188 	     0.000157621
    0.969297079 	     2.999141694 	     9.030702921 	     2.999141694 	     0.000157230
    1.012083893 	     2.915167842 	     8.987916107 	     2.915167842 	     0.000156786
    1.056619940 	     2.832108467 	     8.943380060 	     2.832108467 	     0.000156291
    1.102885683 	     2.750000000 	     8.897114317 	     2.750000000 	     0.000155746
    1.150860829 	     2.668878458 	     8.849139171 	     2.668878458 	     0.000155155
    1.200524335 	     2.588779423 	     8.799475665 	     2.588779423 	     0.000154519
    1.251854417 	     2.509738028 	     8.748145583 	     2.509738028 	     0.000153841
    1.304828559 	     2.431788945 	     8.695171441 	     2.431788945 	     0.000153124
    1.359423525 	     2.354966365 	     8.640576475 	     2.354966365 	     0.000152371
    1.415615369 	     2.279303983 	     8.584384631 	     2.279303983 	     0.000151584
    1.473379442 	     2.204834989 	     8.526620558 	     2.204834989 	     0.000150767
    1.532690408 	     2.131592046 	     8.467309592 	     2.131592046 	     0.000149922
    1.593522250 	     2.059607282 	     8.406477750 	     2.059607282 	     0.000149053
    1.655848285 	     1.988912271 	     8.344151715 	     1.988912271 	     0.000148161
    1.719641177 	     1.919538023 	     8.280358823 	     1.919538023 	     0.000147251
    1.784872942 	     1.851514968 	     8.215127058 	     1.851514968 	     0.000146325
    1.851514968 	     1.784872942 	     8.148485032 	     1.784872942 	     0.000145385
    1.919538023 	     1.719641177 	     8.080461977 	     1.719641177 	     0.000144434
    1.988912271 	     1.655848285 	     8.011087729 	     1.655848285 	     0.000143475
    2.059607282 	     1.593522250 	     7.940392718 	     1.593522250 	     0.000142510
    2.131592046 	     1.532690408 	     7.868407954 	     1.532690408 	     0.000141542
    2.204834989 	     1.473379442 	     7.795165011 	     1.473379442 	     0.000140572
    2.279303983 	     1.415615369 	     7.720696017 	     1.415615369 	     0.000139602
    2.354966365 	     1.359423525 	     7.645033635 	     1.359423525 	     0.000138635
    2.431788945 	     1.304828559 	     7.568211055 	     1.304828559 	     0.000137672
    2.509738028 	     1.251854417 	     7.490261972 	     1.251854417 	     0.000136715
    2.588779423 	     1.200524335 	     7.411220577 	     1.200524335 	     0.000135764
    2.668878458 	     1.150860829 	     7.331121542 	     1.150860829 	     0.000134823
    7.250009543 	     8.897108807 	     9.500000000 	     4.999988980 	     0.000101676
    7.167901190 	     8.943374751 	     9.499012845 	     4.905748093 	     0.000101807
    7.084841924 	     8.987911001 	     9.496052274 	     4.811548548 	     0.000101942
    7.000868177 	     9.030698021 	     9.491119586 	     4.717431664 	     0.000102082
    6.916016783 	     9.071717044 	     9.484216945 	     4.623438724 	     0.000102226
    6.830324961 	     9.110950077 	     9.475347377 	     4.529610956 	     0.000102374
    6.743830298 	     9.148379912 	     9.464514775 	     4.435989516 	     0.000102526
    6.656570733 	     9.183990130 	     9.451723889 	     4.342615470 	     0.000102684
    6.568584541 	     9.217765112 	     9.436980329 	     4.249529774 	     0.000102846
    6.479910317 	     9.249690042 	     9.420290563 	     4.156773260 	     0.000103012
    6.390586955 	     9.279750918 	     9.401661912 	     4.064386613 	     0.000103184
    6.300653636 	     9.307934554 	     9.381102547 	     3.972410356 	     0.000103360
    6.210149806 	     9.334228587 	     9.358621485 	     3.880884834 	     0.000103542
    6.119115166 	     9.358621485 	     9.334228587 	     3.789850194 	     0.000103728
    6.027589644 	     9.381102547 	     9.307934554 	     3.699346364 	     0.000103920
    5.935613387 	     9.401661912 	     9.279750918 	     3.609413045 	     0.000104117
    5.843226740 	     9.420290563 	     9.249690042 	     3.520089683 	     0.000104320
    5.750470226 	     9.436980329 	     9.217765112 	     3.431415459 	     0.000104528
    5.657384530 	     9.451723889 	     9.183990130 	     3.343429267 	     0.000104743
    5.564010484 	     9.464514775 	     9.148379912 	     3.256169702 	     0.000104962
    5.470389044 	     9.475347377 	     9.110950077 	     3.169675039 	     0.000105188
    5.376561276 	     9.484216945 	     9.071717044 	     3.083983217 	     0.000105420
    5.282568336 	     9.491119586 	     9.030698021 	     2.999131823 	     0.000105659
