1000
    3.341089838 	     8.440590195 	     8.458357094 	     5.111757206 	     0.000141690
    5.285215598 	     5.724727650 	     5.503207691 	     6.087437314 	    14.051458390
    3.626476645 	     2.053067391 	     8.198591034 	     4.692791565 	   119.680386378
    5.108143981 	     4.883476864 	     7.196933538 	     2.106598711 	     0.000686937
    0.775322693 	     6.077567392 	     1.614472172 	     7.658760008 	    14.680095343
    8.263356471 	     9.587642330 	     9.615984841 	     5.168182461 	     0.000071044
    4.306050666 	     0.494156234 	     9.130110792 	     3.621194456 	    77.170491022
    9.745436557 	     8.642519664 	     9.983754956 	     0.585084344 	     0.000063247
    2.640283816 	     0.887941853 	     7.110521660 	     1.977952532 	    16.268217875
    5.132327293 	     0.165724985 	     5.678215555 	     9.099812450 	     5.632199479
    1.740082402 	     0.802417439 	     6.152749497 	     1.851478418 	    14.715566138
    0.927396511 	     5.323156501 	     9.138293858 	     0.640268718 	     0.000160049
    4.047583424 	     1.429310499 	     5.311678835 	     7.384749124 	    21.232535915
    1.880254626 	     8.699825101 	     3.909597121 	     4.105208387 	     0.000110107
    1.962216652 	     4.047054979 	     2.253386412 	     8.425539622 	     6.209214394
    3.478481974 	     6.562298102 	     9.541536440 	     2.242907592 	     0.000289313
    4.411731626 	     8.387807652 	     7.609913632 	     9.821372229 	    19.461280768
    0.539158157 	     8.895068541 	     0.955477136 	     7.372614628 	     0.000094060
    4.350268568 	     4.431876511 	     6.910255997 	     7.174629561 	   175.802869200
    3.659092128 	     5.297578022 	     4.365111548 	     8.178673307 	    37.385785857
    6.346583638 	     4.399444539 	     7.920625653 	     9.336560509 	    47.280796965
    3.158403922 	     9.478632918 	     3.696306366 	     6.317587935 	     0.000102051
    8.354848336 	     0.244004587 	     9.002722790 	     8.668746126 	     4.370948541
    0.163409864 	     8.436061842 	     1.371484501 	     6.763843478 	     0.000099054
    1.108883168 	     7.453884305 	     3.704596660 	     5.663327963 	     0.000127484
    2.545757120 	     3.910619003 	     2.696864322 	     3.058561816 	     0.000240940
    3.831054995 	     9.163663146 	     7.176166068 	     1.567661995 	     0.000116751
    0.362161314 	     4.518082626 	     4.007297904 	     2.067736268 	     0.000154078
    5.144282107 	     4.923855470 	     8.076898391 	     2.567774479 	     0.000686439
    0.181385603 	     4.280541384 	     8.128012729 	     7.097399556 	    44.301270096
    3.271127137 	     1.882557515 	     4.227629714 	     6.465137662 	    17.945115875
    4.090126174 	     3.104514752 	     5.948985088 	     5.455501686 	   109.113837622
    4.663133539 	     6.919190053 	     8.157378727 	     9.610178077 	    59.831835425
    5.255832131 	     1.795975827 	     9.535063008 	     9.415213045 	    79.434058435
    0.374594786 	     0.035391909 	     1.697196442 	     7.315156531 	    17.001720466
    7.471995685 	     7.193015841 	     8.984170918 	     9.788806182 	    20.262131320
    1.663989621 	     2.831905585 	     8.967610839 	     0.090617236 	     0.000165718
    4.466066341 	     3.019856815 	     7.302435330 	     9.487930804 	   105.379508859
    0.899125616 	     9.416433170 	     8.279557904 	     4.768342283 	     0.000087838
    4.370846042 	     8.576433271 	     4.992783192 	     2.237806650 	     0.000147257
    0.700886410 	     0.924695580 	     4.974271997 	     4.990258529 	   154.246698289
